x,y
74,84
93,81
95,160
94,138
204,50
30,253
72,192
92,47
75,24
88,221
69,53
201,136
71,133
167,238
226,112
72,151
92,194
95,14
225,228
68,221
205,83
237,116
194,177
149,97
34,201
102,208
226,158
224,207
236,212
236,196
77,112
205,19
147,122
155,121
162,137
20,199
13,198
10,190
20,170
8,169
13,161
16,150
20,118
18,94
24,92
12,38
12,30
55,33
103,72
99,115
99,230
141,201
133,192
154,251
180,253
191,230
192,214
190,207
147,131
148,37
150,51
164,53
141,70
97,35
113,31
120,32
135,31
164,30
190,103
100,46
100,60
100,7
119,28
178,35
131,75
74,162
191,55
228,40
