x,y
252,161
49,163
25,163
88,162
117,163
154,163
217,161
185,162
147,205
165,196
169,209
158,209
152,199
179,198
187,199
205,199
214,205
223,199
233,197
245,198
239,209
234,218
250,205
187,236
204,248
82,253
87,250
119,254
116,248
123,237
110,223
99,163
122,206
96,175
107,172
150,174
163,164
195,161
226,161
225,176
191,172
186,180
194,180
129,164
89,198
96,194
77,192
124,190
123,184
123,175
230,123
153,111
134,111
140,111
131,95
128,84
198,75
247,118
202,117
234,108
208,109
64,243
57,253
63,255
67,252
56,238
53,245
28,228
14,234
59,164
35,164
30,169
40,127
56,128
22,109
40,113
90,109
84,109
103,90
129,65
137,67
144,64
166,68
172,70
173,82
78,38
101,34
107,31
30,52
19,16
81,19
75,21
135,8
134,14
116,12
100,13
178,7
163,12
173,20
176,39
176,47
207,58
217,26
229,59
59,93
58,74
50,80
49,64
57,68
71,62
115,127
144,128
183,118
200,123
220,119
