x,y
13,246
44,221
64,234
78,254
106,255
165,251
191,249
233,247
255,210
231,180
223,171
209,176
192,189
185,200
148,189
109,198
103,214
91,222
75,205
106,167
98,154
110,149
120,142
117,150
109,142
253,153
230,144
207,136
198,117
170,136
172,148
160,130
161,116
141,129
134,123
129,126
202,97
217,101
235,97
225,97
199,92
216,81
225,77
235,76
251,64
255,12
250,35
231,46
216,57
189,77
190,62
198,68
179,38
180,15
190,2
179,4
174,8
169,12
164,14
159,14
169,21
161,6
160,30
152,36
144,45
146,54
147,62
147,77
143,98
155,92
147,83
139,55
135,43
130,57
123,60
117,55
116,40
113,63
111,74
110,81
110,92
132,99
117,95
105,103
98,84
91,106
81,118
80,100
77,128
43,115
53,149
46,158
30,164
32,174
28,184
21,190
22,159
16,151
14,142
3,149
8,127
22,119
4,108
12,104
21,100
16,82
10,85
35,98
35,90
46,88
58,69
41,62
30,53
30,45
28,38
21,26
5,31
45,24
62,16
69,15
112,6
60,28
66,27
33,227
