x,y
27,144
82,188
224,195
234,226
168,104
8,167
186,109
204,192
220,222
175,161
70,67
150,58
161,228
201,220
115,168
60,154
17,169
46,176
26,172
251,230
187,128
243,200
186,152
186,175
135,174
191,28
23,25
194,11
92,162
13,226
31,232
56,240
68,180
121,196
141,202
119,155
189,229
192,217
246,188
226,184
216,187
207,140
254,136
151,179
174,116
154,252
12,50
19,88
168,3
248,33
254,38
184,239
5,81
72,245
57,253
28,244
116,252
120,239
105,200
110,205
123,208
134,210
146,214
65,195
51,142
37,140
195,148
195,117
193,105
201,105
229,114
222,127
125,120
202,15
253,153
3,55
250,141
31,0
