x,y
10,24
187,51
239,70
200,65
235,46
210,72
73,179
159,239
21,123
24,95
88,198
105,213
108,185
89,164
126,239
38,144
76,152
3,108
147,224
56,164
145,254
0,34
220,41
241,56
241,103
218,79
241,171
229,176
65,247
7,160
30,155
224,232
171,176
119,132
125,136
131,129
135,134
84,11
67,27
53,39
42,50
32,59
22,70
32,3
95,223
195,29
97,150
252,76
26,40
18,49
32,31
156,52
163,56
206,80
215,87
219,91
225,95
228,55
198,81
192,84
188,89
181,93
177,98
171,104
164,110
161,114
194,135
217,143
221,138
223,137
227,132
230,129
234,125
224,107
220,110
218,112
213,117
202,126
198,129
205,130
156,156
125,123
135,160
150,178
166,175
237,173
134,199
130,205
140,209
87,224
104,240
98,247
91,255
35,212
41,218
51,124
78,250
96,1
