x,y
44,8
14,100
31,119
41,116
54,107
13,181
55,167
34,192
42,210
87,207
71,183
63,199
55,224
63,210
61,238
109,206
71,251
125,223
115,251
122,253
97,255
140,255
173,254
174,240
176,215
165,229
156,238
149,220
144,197
133,212
119,184
132,192
243,39
244,26
228,49
250,103
236,108
223,112
208,113
195,115
254,184
240,186
219,195
254,232
247,236
241,240
168,182
164,157
178,120
162,131
179,139
140,108
139,128
100,190
84,195
102,163
68,153
73,126
83,142
95,150
92,106
116,95
103,70
120,53
152,77
143,57
153,33
108,24
88,46
