x,y
204,154
37,92
30,70
144,28
69,54
212,9
20,100
74,77
135,179
186,40
245,23
99,137
175,106
207,92
33,252
45,223
75,206
100,193
154,174
122,203
181,182
198,179
229,169
230,149
143,60
214,40
235,51
76,44
109,31
187,7
8,176
174,211
224,180
61,8
37,4
132,11
44,140
49,150
19,154
24,159
18,161
2,165
97,122
34,222
9,204
86,248
118,230
120,216
135,208
105,220
236,217
241,222
246,220
236,229
205,228
209,233
186,242
246,238
253,226
252,218
248,186
254,177
99,18
205,42
196,43
213,104
219,94
128,117
83,125
46,157
185,18
174,12
237,167
240,175
209,242
19,125
