x,y
67,124
91,131
238,159
206,10
205,152
67,9
88,35
87,17
66,33
88,68
67,207
91,107
206,127
64,242
68,98
96,156
85,220
68,159
65,62
85,184
240,79
195,252
248,110
238,136
247,145
249,174
239,106
102,198
94,171
151,105
7,105
81,242
165,6
5,194
13,165
11,155
4,147
20,126
14,121
21,113
30,111
44,109
20,103
17,72
5,19
102,85
168,89
135,247
130,252
125,253
152,231
194,239
167,137
154,119
189,115
134,86
137,92
193,102
136,14
245,45
248,33
248,6
189,29
252,202
164,175
170,115
185,117
20,14
117,56
139,103
102,143
94,143
84,150
