x,y
184,3
196,9
206,24
220,31
231,46
223,8
233,7
241,13
251,17
233,61
214,83
225,89
214,104
175,101
135,66
126,54
140,47
134,94
114,78
104,60
96,65
104,54
89,106
97,78
105,99
114,106
118,110
123,114
131,124
164,153
155,138
166,119
158,123
181,136
197,118
150,171
149,180
159,205
179,188
201,169
216,150
237,133
251,113
253,145
230,173
216,181
222,204
232,212
241,224
252,235
172,241
143,225
128,241
128,192
102,194
114,205
97,226
79,239
83,215
47,189
42,120
53,112
70,92
75,133
91,143
93,155
62,138
35,140
59,162
66,167
71,174
32,153
25,164
15,152
24,208
62,253
23,73
26,50
42,28
51,36
179,26
163,80
