x,y
83,7
11,22
27,53
31,73
5,88
26,119
10,131
11,145
76,145
72,127
68,105
113,155
102,132
54,162
104,173
111,182
116,192
102,188
89,179
82,186
70,185
70,217
87,237
9,212
10,247
140,211
110,204
111,221
122,224
143,252
205,247
175,253
245,215
236,199
249,185
188,181
198,193
155,165
229,168
247,148
200,146
158,141
102,46
118,49
134,45
139,17
154,32
175,35
202,63
107,77
121,111
220,110
202,13
160,11
174,13
199,114
240,8
218,2
191,125
100,103
91,89
74,56
82,68
60,22
55,6
37,5
47,16
61,37
134,149
126,149
114,131
174,156
234,43
225,51
61,84
213,210
