x,y
69,148
66,231
67,172
69,107
69,126
32,64
32,82
77,60
49,46
66,189
4,73
4,96
49,38
55,34
40,27
35,28
47,27
47,20
59,20
58,28
66,27
69,21
55,9
63,3
76,5
89,8
100,2
93,2
87,1
83,2
133,6
143,3
79,65
85,66
90,65
101,46
37,104
77,91
80,100
96,94
108,92
132,92
144,93
135,100
125,98
119,97
113,98
113,86
103,110
81,112
79,126
80,152
80,166
92,177
99,176
109,178
108,155
105,169
145,175
152,174
167,151
182,149
183,139
39,139
38,153
16,177
25,177
34,173
25,99
20,99
103,221
182,251
232,49
246,74
215,53
231,100
236,125
216,124
218,150
219,161
217,227
220,239
236,244
227,214
184,86
160,96
166,96
171,96
182,105
7,108
104,64
69,252
