x,y
14,62
32,62
67,59
60,72
43,20
20,19
31,39
58,23
78,23
77,34
103,23
119,29
119,12
108,37
109,52
112,76
134,7
139,40
146,26
133,29
173,28
182,17
166,14
155,9
197,4
205,7
174,5
254,13
242,82
174,36
174,47
179,65
148,62
143,71
159,84
182,85
187,100
249,115
191,119
193,131
194,140
224,135
162,112
171,120
121,112
114,129
178,135
167,132
166,159
170,168
174,177
151,171
139,180
126,180
110,174
105,182
41,133
33,99
6,246
23,245
44,245
67,245
71,227
71,212
114,243
124,253
114,224
130,219
139,217
148,217
158,220
162,236
148,253
157,254
70,186
68,165
66,140
64,124
67,99
170,240
195,249
247,243
247,184
210,242
219,245
226,241
225,237
194,231
181,233
170,230
180,220
236,231
232,218
221,195
237,185
208,165
210,191
197,196
190,197
179,197
155,198
148,138
240,13
204,101
247,50
246,73
231,90
221,107
169,217
153,110
