x,y
156,224
182,104
201,119
135,205
58,161
174,240
146,34
123,193
39,128
220,105
102,30
200,82
9,123
93,168
248,127
124,19
192,69
191,30
251,61
171,156
218,200
139,146
37,78
16,228
74,252
76,174
57,137
140,193
249,159
4,89
24,82
42,53
136,130
59,54
59,71
44,63
60,86
121,121
126,121
93,66
77,81
93,92
127,131
132,117
153,91
157,161
184,170
192,178
175,184
152,210
248,174
243,169
213,177
234,163
247,235
213,226
216,223
39,209
33,227
43,230
15,198
70,236
39,221
23,246
208,142
10,113
29,54
32,45
120,61
238,103
129,225
94,203
78,198
111,173
175,114
163,100
19,205
50,241
228,39
