x,y
9,221
139,198
9,239
28,198
158,198
198,225
54,197
11,197
9,230
7,210
10,248
207,122
204,133
202,145
192,142
176,144
249,190
241,192
239,199
237,206
95,142
201,77
207,86
195,85
159,90
165,84
244,140
245,91
144,93
71,140
54,140
54,147
44,152
38,143
30,140
52,116
52,124
157,146
158,131
158,123
101,91
100,80
100,72
155,64
154,75
149,57
176,53
187,56
174,61
210,60
206,77
212,78
182,99
48,58
62,51
64,57
51,52
47,50
111,12
113,20
120,12
138,18
154,17
154,26
201,9
200,21
230,12
232,20
220,25
220,14
169,25
115,55
81,54
39,4
193,47
253,20
30,91
7,89
11,83
13,92
3,93
81,98
11,101
19,101
25,101
31,101
35,101
43,102
39,90
107,68
20,37
241,129
240,123
250,70
248,84
3,129
100,115
55,103
60,103
66,104
73,103
79,102
85,103
92,101
101,102
16,71
24,78
91,60
107,60
97,55
98,21
60,14
127,17
211,95
198,241
183,87
171,87
206,92
201,70
197,58
