x,y
236,89
58,89
189,51
189,9
186,254
189,36
187,192
189,75
188,132
105,117
222,247
251,89
14,191
220,10
136,87
221,42
188,64
130,116
117,116
87,116
190,19
14,151
74,116
188,238
188,153
188,172
221,64
236,30
250,35
217,23
85,89
74,91
94,90
159,85
172,85
173,112
11,234
24,227
20,233
13,43
14,39
14,29
16,20
16,13
14,6
233,44
224,55
226,61
248,44
251,40
252,64
251,71
226,68
217,11
222,25
225,29
217,36
187,48
169,28
161,28
22,171
22,186
21,196
179,245
233,249
180,204
179,191
41,122
38,125
31,132
44,127
28,134
