x,y
28,122
221,74
201,5
12,72
225,71
32,6
87,71
98,120
175,78
44,77
180,14
53,72
238,79
188,74
172,69
63,10
128,72
35,70
96,67
82,66
131,120
204,72
0,72
5,121
155,12
151,72
251,72
139,8
196,20
20,69
216,19
177,22
112,16
60,27
19,11
9,22
3,11
2,3
131,25
197,35
90,7
95,60
198,67
242,69
242,56
15,51
62,49
147,170
154,170
158,170
162,171
243,228
229,231
212,237
194,243
244,205
238,207
235,201
231,209
225,210
218,210
212,212
199,181
199,188
199,193
182,129
190,128
198,127
206,127
213,126
218,127
224,128
232,127
237,128
244,127
111,122
123,120
87,121
183,60
