x,y
244,254
220,255
211,254
203,252
144,254
149,253
157,254
163,254
168,252
242,241
243,235
241,224
230,219
214,212
192,201
174,218
163,209
160,212
242,197
247,204
244,211
242,174
239,158
249,154
133,157
107,149
107,122
124,115
140,106
151,107
162,106
116,112
108,112
245,76
246,86
243,91
172,81
245,99
37,75
103,72
102,15
107,11
113,5
37,6
43,3
50,10
135,10
227,5
239,4
246,21
246,32
245,37
248,117
248,123
248,129
247,138
248,143
21,207
26,239
26,244
26,252
9,254
96,224
129,209
38,134
5,137
5,145
5,155
4,121
13,114
8,105
4,100
3,90
4,78
5,64
31,111
38,115
42,90
10,110
48,57
103,62
172,55
167,3
46,21
5,52
39,52
110,20
141,54
75,106
50,111
95,107
103,95
73,147
72,134
71,121
181,134
231,159
225,161
35,202
28,223
27,233
185,250
185,175
225,210
