x,y
121,170
141,166
71,186
70,179
90,175
56,192
19,191
3,191
49,182
50,174
46,216
7,223
13,233
7,239
25,232
58,224
72,219
72,233
119,253
121,243
117,233
110,223
115,216
167,249
165,239
178,255
188,249
197,246
203,227
202,216
200,203
160,207
151,198
145,187
164,186
128,190
109,197
90,203
74,207
207,246
216,247
254,230
240,180
222,183
236,159
219,161
202,162
186,164
168,157
181,151
214,151
247,98
242,95
225,91
251,86
247,82
237,85
228,86
217,89
208,90
200,98
198,105
184,108
189,99
181,99
194,92
186,93
182,93
178,95
172,96
165,98
163,106
164,113
173,111
157,100
148,96
118,118
112,114
120,106
95,117
90,112
83,118
78,127
77,118
81,134
65,119
69,119
44,138
36,126
13,129
3,127
4,117
17,114
27,112
41,106
47,108
58,111
55,102
63,86
76,75
92,63
68,56
58,66
50,73
26,91
9,91
50,98
126,46
155,88
162,83
165,79
169,75
174,73
179,70
185,64
194,59
202,52
208,47
213,42
216,40
219,38
228,31
230,29
235,25
239,23
243,19
249,14
254,10
239,15
236,11
151,28
159,10
144,22
130,33
116,45
102,30
117,18
133,5
121,6
106,11
60,54
37,13
39,3
51,3
25,15
251,147
97,72
25,23
