x,y
95,36
95,13
98,56
95,72
102,208
148,95
92,95
81,98
166,82
97,76
199,81
76,132
75,158
81,154
95,147
96,137
94,178
153,144
159,131
187,135
181,149
179,165
96,253
87,248
80,247
74,236
148,240
157,236
157,243
169,236
177,235
185,236
150,209
151,194
160,181
156,187
177,188
186,188
201,231
179,254
195,183
199,191
212,189
229,190
242,159
247,167
222,142
227,234
236,233
245,234
252,235
238,222
241,212
241,183
62,17
43,9
46,26
24,14
30,61
47,58
50,54
45,67
63,93
29,136
44,135
68,132
44,148
58,149
69,153
67,167
34,168
42,162
6,131
25,186
44,184
62,186
25,235
39,235
62,237
16,186
16,252
250,35
243,34
233,13
224,6
216,11
145,56
157,57
148,69
194,39
196,63
192,49
166,11
171,10
143,22
143,6
151,30
173,59
