x,y
244,254
220,255
211,254
203,252
242,241
243,235
241,224
229,222
214,212
195,207
179,220
163,209
160,212
246,196
247,204
244,211
242,174
239,158
249,154
133,157
110,153
111,125
129,120
142,109
155,110
165,110
116,112
108,112
245,76
246,86
243,91
172,81
245,99
37,75
103,72
102,15
107,11
113,5
37,6
43,3
50,10
135,10
230,11
241,7
245,20
246,32
245,41
248,117
248,123
248,129
247,138
248,143
21,207
26,239
26,244
26,252
9,254
96,224
129,209
42,136
8,133
8,140
8,152
7,122
13,114
8,105
16,98
3,90
4,78
5,64
31,111
38,115
44,93
10,110
49,59
103,62
144,57
167,3
10,54
36,67
43,54
78,53
76,68
96,104
106,96
54,114
74,122
75,134
140,126
143,73
174,72
149,250
188,252
222,242
