x,y
156,224
182,104
201,119
133,203
56,159
174,240
143,30
118,189
37,126
215,105
100,31
198,84
4,122
91,166
248,127
122,17
187,69
184,25
239,123
166,155
222,206
139,146
34,78
12,228
72,246
70,171
53,136
135,192
243,159
14,88
5,90
18,82
16,65
40,53
54,58
56,52
59,71
35,61
42,61
52,67
54,64
90,65
73,82
93,86
123,130
117,121
161,100
182,170
193,180
172,184
150,210
242,176
240,169
215,167
231,162
252,232
210,227
214,223
35,211
32,226
42,229
13,198
68,232
206,141
7,113
60,42
26,55
66,68
45,81
56,79
129,126
134,129
130,117
139,116
157,149
237,103
31,57
225,40
220,89
248,61
255,67
