x,y
253,157
252,183
134,78
228,254
44,89
25,91
251,124
129,242
253,253
253,237
232,30
253,105
134,40
235,108
134,12
253,79
231,72
228,176
230,228
134,31
168,195
182,200
226,19
221,107
223,143
248,227
231,42
248,212
247,29
248,60
159,242
71,178
92,190
97,172
107,175
107,190
102,207
94,216
71,229
38,226
19,252
22,117
56,99
66,106
16,42
42,48
47,41
157,161
163,144
179,28
132,153
131,142
200,86
197,215
177,252
36,181
42,171
29,173
21,173
52,174
18,178
18,30
31,43
29,34
104,55
247,10
233,3
216,3
170,110
176,98
103,45
1,92
1,113
76,86
160,71
159,96
131,109
133,173
160,134
162,118
228,198
36,189
233,126
183,169
161,181
218,218
174,208
179,232
183,235
193,234
187,234
183,243
191,245
