x,y
190,128
212,73
212,22
148,194
92,33
97,164
180,73
135,63
128,169
210,95
160,64
104,73
159,175
21,106
103,9
101,112
95,119
52,106
126,114
184,116
179,67
154,206
57,229
52,247
220,189
221,234
224,249
98,80
161,166
77,64
53,115
62,115
72,116
79,115
89,113
173,46
141,36
123,42
80,40
16,32
105,235
219,173
84,204
120,192
122,167
28,146
21,245
27,245
19,229
133,247
139,246
144,247
156,234
34,154
31,114
55,87
69,86
65,95
63,91
114,114
253,165
14,46
37,59
53,60
57,65
17,75
97,21
157,7
162,96
26,139
30,137
219,94
160,120
189,239
115,72
168,237
65,226
74,221
22,222
103,129
21,180
60,248
