x,y
91,122
71,120
207,61
152,201
224,118
150,206
64,117
82,121
213,63
241,148
241,161
241,181
239,194
240,217
240,230
225,224
226,155
211,149
211,161
210,182
210,194
206,217
204,229
195,155
193,189
189,224
186,148
183,160
178,180
168,215
168,228
179,120
191,121
172,132
152,222
148,232
205,252
239,253
159,252
37,170
10,167
25,198
7,240
8,242
20,221
43,207
54,203
99,181
94,199
112,177
126,176
132,166
117,212
28,64
18,63
4,55
26,46
4,37
23,5
3,4
5,20
120,10
139,10
139,15
98,11
89,2
179,57
137,59
137,42
91,36
88,25
248,30
246,44
249,53
199,18
210,18
219,22
231,19
220,56
164,21
249,4
124,36
123,29
111,17
118,53
202,64
49,35
50,51
71,61
104,196
