x,y
39,68
56,84
197,194
119,85
122,83
165,79
174,78
225,101
239,99
78,95
99,112
118,129
236,226
218,209
217,251
201,237
186,225
169,213
155,200
138,189
107,162
91,150
73,138
122,173
128,187
237,16
247,19
215,38
222,36
228,32
232,9
230,4
225,3
192,17
199,19
179,3
237,60
222,62
214,70
195,74
189,58
200,56
210,53
222,51
236,50
162,49
139,12
142,19
131,36
129,43
135,46
146,40
149,45
145,30
117,50
104,48
95,50
87,50
78,39
82,31
81,11
73,11
62,34
59,39
52,26
34,12
163,69
41,112
26,99
11,86
60,127
72,40
236,1
