x,y
112,173
50,138
114,207
89,177
141,234
158,249
145,210
169,230
44,96
68,121
9,58
28,223
37,211
240,44
225,64
249,82
127,95
51,172
153,102
168,90
2,247
62,157
35,186
145,113
102,151
23,196
91,137
182,78
162,61
9,205
101,125
140,83
0,216
117,137
14,237
114,111
199,61
21,135
131,38
219,150
229,137
233,159
48,199
65,189
78,176
126,125
113,150
178,48
118,237
125,242
183,221
144,175
134,244
130,249
218,8
234,22
247,10
23,79
72,105
204,116
121,231
75,17
79,19
82,22
84,26
86,28
88,31
67,35
72,22
60,32
60,35
57,34
165,18
180,28
145,5
166,137
178,170
188,161
193,154
216,168
6,116
234,201
247,197
253,196
236,181
40,239
52,253
208,63
