x,y
174,232
109,189
143,228
117,144
124,32
108,207
110,172
119,173
119,162
111,155
118,181
35,26
9,78
50,89
35,63
22,5
16,13
12,4
10,176
204,79
135,28
133,16
213,168
220,153
205,130
186,199
121,195
143,197
166,162
174,163
168,154
27,164
26,153
27,145
27,140
161,5
171,56
182,57
216,228
218,217
225,224
233,225
213,210
210,144
44,117
82,58
37,228
46,228
55,228
68,230
17,227
6,227
121,129
129,131
86,222
86,213
87,204
86,197
87,189
88,182
87,173
87,165
88,157
88,151
89,143
89,129
89,124
89,117
88,111
91,104
90,96
90,91
90,82
90,77
91,49
91,38
91,32
91,26
91,21
91,15
92,8
37,164
72,132
22,224
21,219
16,114
