x,y
217,250
187,247
180,245
204,226
181,216
175,201
124,176
104,161
113,156
238,242
176,141
213,99
110,107
107,134
224,111
236,87
187,110
5,45
30,56
41,33
132,13
123,19
127,24
135,35
142,43
187,16
239,32
249,55
158,59
121,69
132,76
100,72
102,82
85,88
84,112
50,112
74,141
83,184
78,174
56,162
51,165
62,159
44,173
21,191
34,215
65,220
58,235
2,131
203,10
230,69
243,186
226,228
147,167
155,166
153,173
134,197
107,196
158,197
5,211
43,78
39,51
33,77
52,70
104,49
229,39
223,46
212,47
234,43
174,92
139,120
134,126
135,121
41,181
74,210
149,196
86,255
255,210
205,144
232,92
237,69
