x,y
120,105
24,211
16,26
192,224
26,133
20,178
17,110
15,6
20,40
48,168
40,42
174,222
193,37
44,186
192,119
47,229
192,142
176,13
191,186
192,238
18,205
22,249
193,101
37,3
24,231
44,217
42,103
172,92
175,206
38,12
175,107
190,201
174,132
192,157
176,56
19,168
38,76
192,88
201,71
191,176
40,35
45,205
18,95
191,55
21,125
171,32
46,132
44,247
44,118
38,86
192,215
174,126
193,134
103,9
88,29
114,69
48,68
57,123
162,37
160,53
124,61
115,183
103,150
92,173
68,182
63,188
156,193
162,208
114,211
117,224
85,220
167,231
162,243
160,232
206,243
251,243
174,248
230,160
220,162
213,157
204,159
176,153
174,165
174,176
56,142
46,148
23,152
1,155
11,189
202,121
240,115
211,68
200,6
17,83
3,104
5,20
6,231
46,88
108,125
203,95
199,48
118,54
217,189
122,232
6,66
218,59
241,55
159,14
175,67
7,45
117,8
