x,y
23,8
242,136
236,122
224,108
216,92
226,183
217,152
200,128
182,91
148,81
161,108
149,108
160,125
185,154
197,171
206,188
229,224
145,212
103,215
176,138
47,247
58,242
65,227
52,225
40,226
33,224
22,215
14,210
75,135
60,136
50,141
38,137
19,143
12,141
14,107
9,104
19,99
38,102
43,105
165,119
156,103
148,93
141,64
120,61
118,46
110,46
188,56
196,55
234,60
30,108
11,44
7,234
13,241
33,53
19,62
17,34
23,27
65,93
211,195
240,224
235,233
235,215
169,250
156,231
126,182
116,160
101,146
127,198
188,148
186,103
152,55
70,89
64,85
32,18
250,85
201,76
