x,y
121,67
87,107
193,3
188,11
4,181
110,78
189,253
84,119
249,35
214,66
216,76
219,69
208,67
186,37
201,28
211,30
130,89
163,166
163,175
171,180
170,170
173,150
156,158
158,150
75,86
21,215
39,219
55,222
65,242
123,238
136,240
154,243
171,248
201,254
92,19
13,59
20,48
24,43
32,38
46,45
7,24
16,14
18,4
114,34
107,52
117,59
109,58
112,62
56,74
82,93
85,96
84,66
79,62
71,138
18,129
1,104
30,104
25,110
188,49
200,93
207,89
194,89
175,142
205,136
3,78
130,106
123,116
12,180
251,104
140,174
215,139
172,160
8,212
102,17
101,47
225,20
148,218
153,214
160,218
167,218
174,215
169,224
177,222
181,220
207,228
214,232
220,230
