x,y
129,63
119,172
73,61
19,233
215,64
51,62
254,135
153,172
126,26
237,63
80,37
30,171
54,39
210,174
205,64
54,38
81,171
177,173
2,36
38,192
181,65
154,230
198,222
180,115
170,85
188,32
94,28
11,204
246,225
153,61
107,69
64,217
108,6
202,20
194,10
156,12
92,97
36,68
9,92
10,99
9,110
13,113
25,113
33,102
52,118
58,117
63,117
132,125
154,122
250,75
230,74
217,73
201,72
30,226
50,221
73,219
79,226
65,232
70,236
118,253
188,228
174,196
187,197
253,19
69,195
245,201
227,226
65,250
2,61
174,75
32,117
28,116
253,84
206,227
