x,y
30,244
46,251
22,231
11,255
22,217
12,219
11,226
17,224
4,196
2,152
13,141
26,108
32,100
28,97
25,90
16,85
24,86
25,77
33,68
47,58
60,51
58,67
46,70
38,77
33,80
63,86
58,104
45,111
36,108
52,130
26,166
17,169
32,185
38,171
45,166
40,193
60,207
70,199
76,196
80,191
77,218
69,227
76,236
88,252
105,252
135,252
150,251
156,245
162,242
167,236
142,239
137,227
128,241
124,229
93,229
100,222
107,228
113,219
114,208
126,217
123,208
134,203
183,207
110,197
101,187
94,198
90,173
103,172
75,167
72,145
62,156
79,140
93,135
113,139
113,160
119,153
123,147
130,153
135,147
133,161
143,155
250,200
235,204
230,174
210,175
198,164
186,155
184,128
171,124
161,126
175,114
146,96
137,70
116,60
100,41
113,40
90,32
103,19
135,8
110,8
148,22
152,30
167,25
160,11
212,17
223,30
246,9
166,41
174,44
179,56
189,62
179,69
201,101
190,100
195,95
217,108
212,102
216,89
223,119
233,126
238,132
253,148
237,156
118,115
