x,y
138,68
132,99
107,226
145,160
150,129
168,26
3,86
112,194
122,142
128,126
155,95
163,62
145,27
132,227
138,196
120,163
43,65
27,65
9,43
53,199
61,181
59,150
90,174
76,234
67,223
61,232
65,239
34,189
24,232
37,234
7,223
4,228
2,76
2,26
77,12
123,17
3,9
163,186
159,212
172,151
126,250
201,89
173,3
194,248
196,242
219,241
185,234
173,252
165,252
182,253
230,211
242,212
250,210
201,221
210,205
186,206
202,201
210,150
227,120
224,142
225,58
226,65
229,74
219,75
227,86
233,78
100,250
63,90
222,27
216,25
63,67
178,187
97,110
2,49
