x,y
224,156
112,214
83,213
227,206
32,180
109,21
88,33
246,102
170,88
128,200
167,149
89,255
212,113
227,121
125,182
153,75
215,129
213,183
141,59
57,215
233,176
93,227
194,163
247,191
145,189
43,199
107,56
215,140
247,80
226,99
148,166
101,201
15,201
38,220
11,248
46,128
57,128
57,109
75,123
2,21
13,12
39,61
14,159
8,145
86,87
236,251
105,8
190,84
195,80
203,73
219,146
72,11
77,93
3,185
62,120
18,152
189,188
177,191
169,202
157,210
161,234
43,229
253,240
247,176
254,93
212,42
219,27
210,21
160,75
