x,y
36,249
161,60
67,218
101,139
186,60
235,60
231,60
35,94
45,246
64,187
68,126
67,240
143,88
144,100
109,109
108,103
114,138
112,171
67,95
145,175
110,207
120,202
126,201
155,201
115,232
101,100
234,197
241,175
244,135
240,92
32,39
23,39
11,39
4,41
54,41
51,38
63,35
60,9
62,21
66,25
132,7
167,9
110,9
109,36
133,40
135,50
145,51
143,40
153,43
161,41
187,40
205,40
212,39
246,25
242,39
242,39
108,30
5,10
11,10
2,22
1,7
175,198
197,252
52,252
68,157
198,116
137,255
154,2
240,6
205,51
215,50
106,19
48,47
103,233
120,245
121,249
132,233
101,202
140,233
146,232
157,232
163,231
171,232
176,234
102,173
230,40
101,22
