x,y
33,83
5,103
6,126
17,117
26,111
12,174
20,169
31,163
41,152
52,149
34,134
26,142
49,126
57,118
70,109
78,102
89,138
68,136
72,141
79,147
88,151
102,152
92,165
87,181
77,196
68,205
5,254
10,245
55,246
86,224
87,232
250,254
113,254
129,254
150,240
166,231
185,217
202,201
220,191
222,221
205,228
193,238
181,251
244,172
247,154
242,139
230,146
228,155
230,165
230,173
223,177
216,168
214,156
209,149
210,140
212,129
185,145
191,130
177,156
163,162
152,175
135,185
118,195
102,212
132,154
113,170
178,114
165,107
160,92
150,99
176,97
164,81
145,73
130,70
121,81
115,85
114,77
101,84
192,11
203,35
188,19
188,33
171,39
195,42
188,53
203,63
197,75
206,80
213,85
221,91
240,93
118,138
