x,y
201,28
22,124
20,150
19,171
19,160
13,49
11,182
152,212
135,211
21,112
184,55
13,62
183,11
33,55
201,6
154,45
45,36
33,71
35,89
4,131
209,177
199,166
199,152
199,124
218,215
163,211
6,35
10,25
82,38
76,27
75,20
238,179
56,128
55,210
65,211
112,212
124,211
200,40
202,57
183,24
84,123
109,134
84,130
173,250
202,247
66,134
39,51
177,167
152,184
211,185
133,164
128,153
128,142
129,132
140,131
145,132
162,132
154,132
168,84
40,35
143,84
56,20
148,45
39,125
35,113
241,20
25,7
75,61
161,107
45,182
56,183
11,132
63,145
106,127
103,250
81,248
11,221
11,233
11,245
10,254
200,252
90,21
89,28
