x,y
70,66
32,208
80,86
85,167
19,189
182,50
75,165
57,143
38,164
68,130
156,66
0,252
83,155
235,51
103,10
114,165
31,179
75,78
169,58
55,184
6,202
23,80
87,218
129,118
38,84
118,243
66,172
10,67
208,34
43,194
133,84
52,14
129,35
129,62
174,38
146,19
144,24
130,5
28,5
140,133
186,132
200,133
214,137
216,151
214,183
213,195
57,209
69,220
66,235
47,219
50,200
14,100
32,107
52,114
201,67
182,80
167,89
146,100
136,186
145,201
189,155
196,155
250,38
78,246
51,151
144,251
106,72
107,51
4,134
2,153
6,184
8,75
35,51
51,44
53,38
206,80
182,101
195,101
132,153
246,131
237,218
251,252
26,232
30,242
12,249
53,250
62,252
61,68
191,4
253,56
239,62
131,197
197,218
184,187
151,163
46,247
74,184
83,187
67,192
76,204
179,156
172,131
116,204
115,183
155,202
252,155
205,181
205,203
