x,y
139,104
222,252
169,84
210,141
214,125
163,186
135,247
136,205
167,153
217,102
168,143
228,200
226,182
168,123
226,166
202,208
215,239
250,247
247,141
253,143
113,188
114,180
105,182
115,164
135,167
164,221
209,93
209,87
210,78
229,112
240,141
131,132
31,2
29,30
42,31
45,49
54,48
61,48
68,48
112,8
84,43
82,49
80,63
28,63
28,130
4,134
4,93
5,29
3,203
24,166
27,212
26,242
4,244
46,189
39,190
37,88
45,85
59,85
49,96
50,102
82,96
78,115
70,122
79,132
80,141
93,154
93,170
82,170
82,210
93,195
96,185
55,219
77,220
87,221
95,221
103,220
111,220
120,220
110,127
107,49
116,44
135,38
169,16
172,45
176,60
183,57
192,40
215,44
212,51
215,61
211,68
232,42
246,39
220,29
226,23
225,29
213,17
215,7
227,2
232,187
73,113
91,206
161,250
135,85
239,5
94,31
32,47
53,85
104,8
166,61
204,45
200,90
88,103
75,160
86,194
122,197
230,10
219,22
