x,y
254,129
197,25
217,46
249,81
240,74
208,6
215,13
254,55
234,36
241,194
250,206
188,187
55,122
97,198
164,212
191,226
35,105
72,140
110,215
139,214
20,120
20,85
201,219
39,138
121,227
88,161
28,127
2,65
227,156
53,157
219,201
225,194
66,172
3,103
174,203
181,236
110,184
119,255
127,247
41,159
169,192
167,169
120,195
60,106
71,118
24,69
34,83
88,142
109,64
92,101
202,123
193,121
189,102
168,77
108,34
122,53
160,12
233,11
73,186
123,22
219,72
232,94
240,88
201,51
202,45
132,26
72,57
70,7
90,16
112,20
140,52
98,3
151,50
143,59
174,14
174,33
227,21
165,103
170,109
173,111
186,95
67,244
