x,y
209,199
207,124
107,217
159,164
186,208
244,109
180,144
107,104
108,68
160,220
205,177
233,4
230,22
246,13
250,26
249,36
248,45
235,34
183,17
140,42
112,13
119,34
94,32
126,17
155,85
156,88
161,97
158,104
98,66
9,52
45,70
18,130
22,139
26,144
29,146
35,155
13,210
38,203
39,167
41,170
28,206
99,201
89,202
86,207
62,226
46,151
17,43
136,135
154,118
94,163
84,173
75,181
66,180
47,166
52,173
128,185
152,178
157,181
116,220
96,210
168,211
217,131
137,4
104,2
234,106
167,105
144,88
228,177
221,182
86,125
208,134
251,146
