x,y
226,185
109,158
118,4
31,102
121,207
147,213
8,96
143,57
184,186
143,36
207,158
159,179
65,141
147,81
119,244
121,44
53,109
121,117
242,189
120,94
62,114
118,68
151,144
78,120
121,175
230,163
123,23
0,122
201,190
85,149
46,136
149,239
146,191
41,12
47,26
54,41
42,96
29,136
164,242
62,200
69,200
75,200
83,200
64,193
65,171
65,187
223,212
223,200
225,236
174,250
158,250
188,217
48,246
37,249
71,240
66,245
194,59
170,63
156,62
202,42
202,14
191,12
103,24
223,79
0,54
8,54
16,55
0,79
242,115
211,97
150,103
207,133
208,122
209,112
110,127
151,11
189,199
58,69
106,72
225,115
248,251
