x,y
96,36
13,83
86,9
126,3
133,18
140,32
150,49
159,80
182,102
129,85
132,69
113,66
99,59
84,66
89,75
78,84
235,61
227,76
225,88
235,83
246,122
242,102
214,55
202,48
176,16
160,3
200,3
214,24
205,151
214,165
220,177
237,188
240,216
248,226
226,245
209,211
197,193
192,179
189,167
168,149
208,126
159,125
168,102
143,104
99,116
166,173
174,182
177,194
151,211
142,218
146,237
130,233
131,217
134,185
144,188
111,161
73,35
59,5
29,17
7,33
17,48
32,37
61,40
66,19
55,67
26,71
38,95
49,30
31,142
85,104
78,96
78,107
94,130
54,132
66,148
77,161
91,175
98,189
73,204
69,190
49,187
39,183
21,173
15,156
12,148
4,164
24,210
60,204
44,213
58,234
6,234
24,249
43,241
69,249
115,229
121,197
111,199
67,226
81,220
102,216
95,206
253,4
142,8
120,94
123,213
24,162
34,167
220,80
252,113
231,132
163,234
