x,y
29,142
129,51
144,68
61,112
90,67
217,200
103,131
228,215
70,47
207,243
50,21
63,88
158,187
142,173
150,133
168,151
175,206
43,68
250,243
126,157
199,185
126,103
234,222
116,147
191,223
26,50
5,27
147,30
111,68
43,133
57,149
123,78
161,49
192,23
207,7
170,8
121,166
75,184
84,202
90,195
225,135
230,149
201,154
192,79
89,129
43,159
149,245
63,221
99,142
110,146
94,97
241,134
159,112
152,99
165,102
169,96
176,86
200,91
187,101
178,110
212,117
192,65
146,79
200,134
153,74
157,92
141,85
27,60
222,183
225,180
229,176
233,172
240,165
246,162
247,158
253,166
254,191
250,194
240,197
235,206
20,191
5,206
206,136
199,140
195,141
215,127
