x,y
7,19
67,18
74,30
126,22
126,29
125,37
126,8
157,4
124,1
82,55
32,31
27,78
13,83
15,98
43,103
61,82
54,81
74,80
100,83
90,81
106,96
118,91
129,88
130,99
141,89
126,70
184,74
198,75
233,74
209,136
207,126
206,94
206,82
175,111
173,103
173,92
129,78
135,78
141,76
149,78
177,121
174,138
200,155
184,154
169,152
139,150
128,141
125,152
101,139
96,127
90,148
57,149
43,138
49,131
58,130
29,179
44,186
45,207
7,246
17,250
26,250
38,244
49,255
88,228
80,207
77,188
86,182
91,176
107,177
123,175
126,185
138,169
3,190
132,211
119,229
115,234
127,228
135,237
131,245
155,232
168,172
172,184
179,190
179,241
168,245
190,242
202,233
205,246
208,253
212,242
223,234
235,241
247,240
254,246
228,184
229,175
215,175
199,182
248,148
