x,y
31,125
19,124
72,124
58,124
39,125
49,125
135,193
136,207
136,218
170,192
200,192
238,214
241,222
241,230
249,217
249,227
238,154
239,165
240,174
239,182
248,187
248,178
249,169
248,160
206,225
191,210
180,222
156,221
159,214
166,224
161,238
255,246
255,253
186,99
229,89
239,81
230,82
88,123
103,124
118,121
128,124
138,124
149,123
157,123
35,63
45,67
59,59
47,29
75,20
80,32
85,9
55,6
170,13
163,59
120,71
174,64
188,59
208,44
206,54
219,15
230,25
234,72
242,70
127,169
132,230
152,248
121,98
8,9
109,171
