x,y
161,111
62,178
196,37
205,5
222,24
179,22
40,195
103,153
186,96
14,211
124,139
79,165
206,80
31,6
146,125
50,214
158,141
72,199
98,181
201,112
113,172
219,100
133,158
252,51
27,230
179,127
14,20
152,80
18,125
43,14
41,232
51,239
126,226
152,204
181,214
202,199
214,172
242,152
248,170
181,237
225,211
193,128
212,118
147,11
63,43
22,25
42,46
101,252
9,31
84,18
94,26
62,65
47,61
31,70
41,84
121,34
166,1
167,20
167,82
155,69
147,89
162,91
154,100
148,103
182,87
173,95
188,85
184,72
192,68
199,76
66,213
71,214
134,174
170,148
172,141
163,151
217,160
233,217
253,218
239,234
244,244
215,237
206,242
215,253
194,225
175,197
162,205
133,211
5,193
23,129
20,137
10,133
37,127
29,162
42,163
55,150
79,86
60,104
59,110
