x,y
7,231
123,227
121,222
118,214
130,246
168,243
145,210
143,205
135,195
250,232
160,236
98,182
7,194
4,176
21,187
33,183
30,172
60,171
74,164
84,152
87,135
66,117
48,123
39,134
22,136
8,142
108,115
116,97
139,85
134,142
133,138
134,132
139,134
138,138
137,142
141,142
142,138
144,131
147,134
150,138
154,133
166,140
168,136
173,131
156,127
157,123
159,118
156,114
153,108
149,112
152,115
154,121
153,124
147,122
146,119
145,116
187,117
177,105
181,83
164,84
171,65
187,55
211,59
208,83
203,95
206,103
241,130
255,126
168,19
154,25
136,36
122,40
120,55
131,5
81,31
88,32
83,43
86,49
93,53
82,9
97,9
47,13
51,57
56,69
48,76
40,89
28,89
6,92
17,77
13,69
9,63
5,41
14,45
26,42
30,43
42,37
10,3
19,3
26,3
111,127
132,188
149,217
152,224
156,229
219,62
