x,y
158,209
134,175
90,61
159,160
133,203
134,151
30,40
43,40
50,63
30,245
135,74
158,73
160,221
160,133
159,184
135,98
158,232
135,130
134,253
205,246
246,225
90,200
92,189
88,139
143,35
58,105
59,126
7,232
12,248
32,211
32,156
96,70
158,85
187,134
202,35
20,5
114,242
248,238
27,8
34,6
86,10
107,12
128,9
126,2
188,68
172,68
161,66
222,71
251,7
246,66
68,129
69,107
70,114
120,119
10,132
11,79
10,70
35,76
9,199
27,178
35,180
90,222
86,205
161,249
172,242
158,245
193,177
197,170
223,124
195,107
246,135
246,127
246,148
192,119
193,126
