x,y
36,249
161,60
69,218
192,58
235,60
231,60
35,94
45,246
72,187
68,126
70,240
143,88
144,100
116,110
115,104
110,140
112,171
71,95
145,175
110,207
120,202
126,201
155,201
180,225
109,100
236,197
246,175
244,135
240,92
32,39
23,39
11,39
4,41
55,41
62,6
60,18
71,25
132,7
167,9
110,9
109,36
123,42
135,50
145,51
143,40
153,43
168,40
193,39
211,40
218,39
252,24
248,38
248,38
108,30
5,10
11,10
2,22
1,7
175,198
204,252
52,252
68,157
198,116
137,255
154,2
240,6
205,51
215,50
106,19
111,233
124,245
125,249
132,233
110,202
140,233
146,232
157,232
163,231
171,232
176,234
237,41
107,22
