x,y
215,233
214,209
243,192
209,196
138,246
119,220
93,235
139,197
98,188
109,155
176,149
185,161
202,132
186,112
175,84
154,100
136,110
123,120
136,86
124,93
111,99
77,138
169,196
26,153
38,143
50,134
64,124
37,107
63,147
46,158
31,170
26,177
13,183
76,88
95,75
89,79
102,77
126,55
139,58
71,69
76,66
80,57
67,54
60,59
49,42
54,39
50,31
50,34
41,35
63,11
9,26
9,21
16,24
15,18
12,14
20,47
4,56
101,37
146,36
182,6
186,12
195,10
195,4
202,13
212,5
187,4
177,5
229,47
246,36
49,222
8,233
20,247
224,157
82,220
