x,y
6,15
15,19
20,23
26,24
33,30
41,33
61,44
69,49
78,53
137,5
46,95
40,122
70,90
11,64
5,62
4,80
12,199
59,254
64,249
30,247
150,254
144,252
138,249
135,247
127,242
122,238
132,232
145,234
166,250
199,252
206,235
220,241
233,229
228,250
234,205
227,201
178,226
178,214
183,200
178,182
138,214
106,224
80,219
155,190
150,168
145,147
141,142
136,141
133,139
129,136
124,132
167,145
157,142
150,138
144,133
136,130
126,123
118,120
112,117
108,114
104,109
98,105
93,104
88,102
82,101
77,99
71,99
71,105
78,108
84,111
89,113
92,116
99,118
86,149
103,179
91,190
65,179
73,183
75,197
59,198
48,193
41,190
35,187
29,184
27,170
33,173
36,166
38,161
41,157
44,152
47,147
49,144
51,137
53,134
63,135
68,136
70,124
56,123
62,110
235,110
238,95
248,80
255,70
201,9
193,7
174,10
168,7
162,3
157,14
151,25
166,33
174,24
182,27
191,31
202,35
214,55
193,18
187,44
188,58
183,73
190,89
202,96
177,80
171,77
162,72
152,67
146,65
141,62
134,54
157,57
170,49
164,45
154,41
146,35
183,101
196,157
112,212
16,186
182,14
158,28
137,16
152,53
165,59
172,64
163,17
140,46
127,35
163,151
