x,y
144,198
136,225
105,99
7,223
80,72
90,120
95,5
102,79
148,254
95,37
166,240
115,182
76,25
99,59
99,149
131,163
121,140
81,94
77,54
67,204
212,186
245,240
32,230
39,153
5,55
15,75
222,196
15,251
229,117
242,10
203,17
16,16
30,6
15,25
118,22
153,25
193,46
243,60
251,77
207,29
146,79
166,95
169,90
175,85
180,128
181,120
190,118
52,188
26,166
35,180
84,240
56,207
87,254
228,230
194,160
7,105
16,87
61,194
208,49
198,51
62,154
251,24
242,4
206,2
156,47
76,1
20,68
19,100
37,141
49,177
66,234
68,216
