x,y
38,86
155,23
126,41
48,114
141,203
91,127
244,126
201,12
249,104
245,254
79,218
151,221
78,238
96,138
115,66
158,194
96,103
93,208
66,59
7,4
25,100
101,50
67,246
176,172
120,210
111,158
139,56
162,210
204,153
34,13
185,146
47,64
111,124
227,247
108,48
157,45
166,242
58,252
194,246
144,52
100,223
223,141
83,116
150,45
127,148
243,235
56,233
30,126
137,164
13,23
196,205
169,203
22,214
7,235
18,62
6,57
24,70
62,44
133,106
145,19
50,172
42,145
58,150
12,110
172,109
16,48
209,10
214,8
211,15
182,23
169,40
124,109
118,77
43,123
44,126
49,123
48,131
20,142
15,143
22,146
3,107
35,170
2,195
10,200
86,150
17,253
27,203
164,181
191,174
184,169
195,131
200,160
201,150
219,189
213,194
211,197
199,187
109,251
119,250
