x,y
236,117
234,74
205,245
252,118
242,100
234,92
244,77
202,87
202,117
199,133
182,116
172,247
160,246
151,246
133,246
122,247
105,225
105,131
106,143
243,188
232,207
237,226
237,240
247,240
31,19
28,1
76,5
107,13
99,30
104,40
103,45
112,31
120,44
147,49
186,26
204,19
195,16
198,8
180,4
231,3
243,6
243,15
244,26
234,12
251,21
234,46
230,55
245,46
239,62
203,52
244,154
237,218
237,199
254,244
100,239
93,236
75,225
52,233
40,242
31,241
51,228
62,216
3,100
3,25
2,181
30,86
36,136
89,127
92,89
77,74
82,54
47,71
43,33
104,73
154,112
108,212
95,208
85,208
77,207
66,201
101,188
59,208
44,208
100,142
117,174
140,72
149,69
116,102
119,106
122,109
129,111
115,68
117,63
122,66
150,59
140,53
171,51
35,68
201,213
144,115
179,53
252,199
238,180
239,236
242,242
147,200
147,224
145,229
100,124
40,148
64,141
