x,y
61,5
55,11
6,57
23,75
7,88
32,85
4,30
5,8
25,7
34,24
17,36
51,49
59,56
45,61
59,41
64,36
73,28
99,22
131,9
109,36
115,44
125,52
152,35
161,45
168,51
176,65
190,77
202,88
208,99
236,83
229,119
240,134
248,130
255,62
245,45
255,18
225,18
162,31
174,44
190,59
171,36
183,34
193,24
202,7
217,6
160,19
180,11
169,13
224,56
218,61
232,48
211,151
199,147
229,171
235,174
243,183
210,167
181,159
165,167
163,138
199,175
185,185
223,188
235,196
252,247
223,246
217,220
226,208
200,242
174,240
195,227
177,208
158,197
137,193
127,202
163,223
158,232
150,232
145,224
156,212
163,211
106,220
103,224
110,238
114,255
163,250
22,253
51,243
48,227
39,214
31,207
23,197
6,178
32,167
48,182
53,188
56,191
65,201
91,204
120,179
103,169
118,159
132,136
157,99
178,113
165,96
151,80
138,71
88,85
70,75
75,63
69,62
83,55
85,51
91,49
45,93
18,114
3,133
12,142
38,126
21,147
6,106
71,128
80,140
94,136
81,153
117,114
125,110
78,97
147,153
64,234
46,12
210,75
240,4
