x,y
191,81
138,71
159,77
251,236
222,77
204,90
214,73
203,227
185,218
172,242
169,212
145,212
163,134
189,118
174,89
155,84
126,122
102,115
110,95
214,127
181,143
193,148
126,247
203,161
161,114
236,237
181,189
179,202
215,191
142,135
239,86
114,104
202,101
192,88
200,91
194,103
185,77
224,102
240,110
147,66
233,121
250,134
244,128
231,113
149,250
129,225
38,167
11,183
4,155
58,179
50,139
10,148
6,120
19,119
31,125
38,131
47,70
37,62
45,59
19,62
53,40
72,122
67,136
70,73
74,61
57,28
105,47
95,57
95,66
60,238
79,223
63,203
101,234
91,253
30,249
47,103
84,24
65,11
154,14
161,30
180,52
186,33
223,4
200,51
187,60
226,69
233,52
126,71
201,1
232,44
228,61
199,65
9,37
32,31
36,23
68,29
58,22
9,100
91,85
28,101
64,86
71,114
81,115
92,150
91,141
66,201
9,211
27,253
150,94
147,106
