x,y
39,111
60,102
217,211
41,143
161,217
126,89
163,244
83,117
246,165
99,255
116,245
189,49
175,237
16,129
123,60
105,102
81,87
61,129
135,232
233,22
200,192
171,61
169,37
148,74
210,35
20,157
147,162
241,201
251,91
7,62
46,44
66,52
51,31
37,36
82,7
91,4
178,12
186,9
138,3
154,83
162,111
170,78
249,7
203,84
103,244
74,213
64,203
58,198
64,195
16,168
14,227
188,188
177,194
173,123
178,127
189,117
194,109
190,107
216,109
225,114
220,101
226,97
149,142
160,135
173,137
173,154
57,208
17,225
187,133
183,138
84,128
