x,y
56,165
33,166
95,164
126,164
160,163
224,161
192,162
144,206
158,198
169,209
149,199
171,198
179,199
211,198
211,207
222,200
242,198
239,209
234,218
251,206
179,239
201,247
82,253
110,252
110,245
124,238
110,223
86,179
114,203
93,174
107,175
150,174
225,176
185,172
181,180
187,178
133,171
87,199
119,201
71,195
120,191
118,185
123,175
226,125
150,111
133,112
140,112
124,97
123,86
197,76
247,118
228,109
62,248
57,242
29,229
15,235
39,129
54,129
22,109
40,113
103,90
152,67
135,69
137,66
165,69
185,97
78,38
97,32
21,46
19,16
177,10
207,58
217,26
230,59
251,76
56,88
58,74
50,80
49,64
57,68
71,62
111,128
137,128
182,118
199,124
122,71
126,77
153,77
143,96
155,106
164,96
155,90
164,83
175,112
154,52
150,39
27,55
16,36
75,128
84,127
229,197
219,196
200,201
214,230
186,234
197,247
187,238
175,231
181,236
116,209
119,205
119,213
92,195
85,194
37,21
15,28
216,9
198,6
