x,y
244,202
248,181
195,153
244,228
235,239
187,146
110,138
117,81
120,93
118,104
139,124
151,103
158,91
141,89
136,138
158,138
206,189
191,190
143,188
153,187
101,223
180,225
195,225
216,221
243,90
245,156
189,125
115,121
44,7
48,22
90,26
95,75
82,75
83,86
93,82
46,76
48,47
54,68
54,150
32,152
45,114
39,87
46,92
80,46
136,42
147,48
185,37
183,69
182,76
12,228
20,37
207,46
197,47
247,25
175,5
186,9
206,6
237,8
250,7
105,129
98,132
57,135
156,42
192,50
248,58
70,43
86,44
91,64
133,104
244,121
118,129
125,138
38,137
8,93
62,101
147,241
230,169
189,95
65,15
144,73
186,88
5,151
10,177
95,20
162,44
169,43
211,226
