x,y
221,214
118,175
144,71
140,13
142,137
119,21
142,22
239,215
232,216
188,215
141,31
182,215
200,216
227,216
142,3
7,35
8,87
10,106
10,129
8,200
8,222
21,226
31,226
45,224
6,242
89,241
102,231
100,251
96,188
97,157
108,143
52,144
8,187
36,91
36,76
110,93
108,84
109,61
88,9
65,8
41,2
32,7
108,20
108,9
59,187
30,160
147,177
177,180
189,182
201,161
206,169
203,180
207,187
176,223
201,248
207,240
220,241
249,243
169,214
235,180
227,183
146,56
148,83
141,125
164,40
185,41
195,42
193,31
183,33
173,28
167,18
164,8
171,6
207,11
206,19
210,33
233,31
215,21
218,5
218,89
189,64
201,65
198,57
167,89
158,56
232,95
226,95
242,93
113,217
118,95
117,84
117,71
118,59
109,70
243,184
8,214
