x,y
251,88
244,88
235,89
228,89
220,88
158,80
171,89
167,123
173,82
173,76
133,74
110,75
95,75
76,75
166,183
159,210
162,255
99,144
129,83
90,184
88,213
91,254
100,254
8,225
11,178
27,200
33,199
43,137
33,103
48,141
53,144
58,145
64,149
69,147
60,141
71,115
78,117
81,114
95,120
83,13
77,20
77,27
77,33
77,40
4,46
13,48
26,48
51,52
58,43
59,31
60,24
59,16
87,58
78,59
80,69
133,48
153,18
167,6
148,3
176,15
168,27
166,36
168,44
167,70
174,70
173,65
210,2
217,3
227,2
238,253
204,149
251,164
243,174
206,242
198,236
190,232
