x,y
39,111
60,102
217,211
41,143
161,217
126,89
163,244
83,117
246,165
99,255
118,247
189,49
175,237
16,129
123,60
105,102
81,87
61,129
135,232
233,22
200,192
171,61
169,37
148,74
210,35
20,157
147,162
241,201
251,91
7,62
46,44
66,52
51,31
37,36
82,7
91,4
178,12
186,9
138,3
154,83
165,111
174,77
249,7
203,84
107,244
175,198
69,203
58,198
64,195
16,168
15,230
191,190
180,195
175,125
181,128
193,116
197,110
190,107
216,109
225,114
149,135
153,145
175,138
63,207
18,219
190,134
184,139
84,128
65,24
27,62
28,48
23,50
102,32
27,81
2,172
2,141
8,204
85,184
101,162
110,183
183,68
178,93
150,226
36,218
29,223
78,214
251,148
109,158
201,115
